id,tempo,estado,dist_jogador
10,13.512,PATRULHA,637.29
10,13.529,PATRULHA,637.60
10,13.545,PATRULHA,637.94
10,13.562,PATRULHA,638.27
10,13.578,PATRULHA,638.63
10,13.595,PATRULHA,638.99
10,13.612,PATRULHA,639.37
10,13.629,PATRULHA,639.76
10,13.645,PATRULHA,640.18
10,13.663,PATRULHA,640.57
10,13.679,PATRULHA,641.00
10,13.695,PATRULHA,641.42
10,13.712,PATRULHA,641.86
10,13.728,PATRULHA,642.32
10,13.746,PATRULHA,642.76
10,13.762,PATRULHA,643.27
10,13.779,PATRULHA,643.74
10,13.795,PATRULHA,644.23
10,13.812,PATRULHA,644.73
10,13.828,PATRULHA,645.24
10,13.845,PATRULHA,645.76
10,13.861,PATRULHA,646.30
10,13.878,PATRULHA,646.84
10,13.896,PATRULHA,647.40
10,13.912,PATRULHA,648.01
10,13.929,PATRULHA,648.56
10,13.945,PATRULHA,649.16
10,13.962,PATRULHA,649.76
10,13.979,PATRULHA,650.37
10,13.995,PATRULHA,651.00
10,14.013,PATRULHA,651.62
10,14.030,PATRULHA,652.27
10,14.046,PATRULHA,652.94
10,14.062,PATRULHA,653.57
10,14.079,PATRULHA,654.23
10,14.096,PATRULHA,654.93
10,14.113,PATRULHA,655.64
10,14.129,PATRULHA,656.34
10,14.145,PATRULHA,657.03
10,14.162,PATRULHA,657.73
10,14.182,PATRULHA,659.90
10,14.197,PATRULHA,662.33
10,14.211,PATRULHA,664.26
10,14.229,PATRULHA,666.15
10,14.245,PATRULHA,668.58
10,14.262,PATRULHA,670.89
10,14.281,PATRULHA,673.23
10,14.296,PATRULHA,675.86
10,14.312,PATRULHA,678.03
10,14.329,PATRULHA,680.22
10,14.345,PATRULHA,682.64
10,14.362,PATRULHA,684.98
10,14.380,PATRULHA,687.29
10,14.395,PATRULHA,689.94
10,14.412,PATRULHA,692.03
10,14.428,PATRULHA,694.38
10,14.446,PATRULHA,696.70
10,14.462,PATRULHA,699.21
10,14.480,PATRULHA,701.52
10,14.495,PATRULHA,704.11
10,14.511,PATRULHA,706.23
10,14.529,PATRULHA,708.59
10,14.546,PATRULHA,711.10
10,14.562,PATRULHA,713.49
10,14.582,PATRULHA,714.51
10,14.597,PATRULHA,715.78
10,14.613,PATRULHA,716.74
10,14.629,PATRULHA,717.75
10,14.647,PATRULHA,718.26
10,14.663,PATRULHA,718.83
10,14.678,PATRULHA,719.37
10,14.695,PATRULHA,719.86
10,14.712,PATRULHA,720.43
10,14.729,PATRULHA,720.98
10,14.746,PATRULHA,721.56
10,14.763,PATRULHA,722.14
10,14.779,PATRULHA,722.73
10,14.795,PATRULHA,723.26
10,14.811,PATRULHA,723.81
10,14.828,PATRULHA,724.39
10,14.845,PATRULHA,724.97
10,14.862,PATRULHA,725.55
10,14.880,PATRULHA,726.07
10,14.895,PATRULHA,726.63
10,14.912,PATRULHA,728.38
10,14.928,PATRULHA,730.14
10,14.945,PATRULHA,731.96
10,14.961,PATRULHA,733.80
10,14.978,PATRULHA,735.62
10,14.996,PATRULHA,738.07
10,15.013,PATRULHA,740.99
10,15.030,PATRULHA,743.91
10,15.045,PATRULHA,746.70
10,15.062,PATRULHA,749.26
10,15.078,PATRULHA,752.08
10,15.095,PATRULHA,754.51
10,15.111,PATRULHA,756.92
10,15.128,PATRULHA,759.33
10,15.146,PATRULHA,761.75
10,15.161,PATRULHA,764.34
10,15.178,PATRULHA,766.62
10,15.195,PATRULHA,769.09
10,15.214,PATRULHA,771.53
10,15.229,PATRULHA,774.27
10,15.245,PATRULHA,776.44
10,15.262,PATRULHA,778.89
10,15.279,PATRULHA,780.88
10,15.295,PATRULHA,782.97
10,15.312,PATRULHA,784.83
10,15.329,PATRULHA,786.84
10,15.345,PATRULHA,788.86
10,15.362,PATRULHA,790.86
10,15.379,PATRULHA,792.85
10,15.396,PATRULHA,794.90
10,15.413,PATRULHA,796.98
10,15.428,PATRULHA,799.02
10,15.445,PATRULHA,800.91
10,15.462,PATRULHA,803.20
10,15.478,PATRULHA,805.47
10,15.495,PATRULHA,807.74
10,15.512,PATRULHA,810.29
10,15.529,PATRULHA,812.90
10,15.546,PATRULHA,815.44
10,15.562,PATRULHA,818.07
10,15.579,PATRULHA,820.49
10,15.595,PATRULHA,823.05
10,15.612,PATRULHA,825.57
10,15.628,PATRULHA,828.10
10,15.645,PATRULHA,830.67
10,15.662,PATRULHA,833.23
10,15.679,PATRULHA,835.76
10,15.698,PATRULHA,838.41
10,15.712,PATRULHA,841.18
10,15.728,PATRULHA,843.24
10,15.745,PATRULHA,845.70
10,15.762,PATRULHA,848.24
10,15.779,PATRULHA,850.70
10,15.795,PATRULHA,853.25
10,15.813,PATRULHA,855.77
10,15.830,PATRULHA,858.07
10,15.845,PATRULHA,860.32
10,15.862,PATRULHA,862.41
10,15.879,PATRULHA,864.61
10,15.895,PATRULHA,866.86
10,15.912,PATRULHA,868.98
10,15.929,PATRULHA,871.11
10,15.945,PATRULHA,873.31
10,15.963,PATRULHA,875.41
10,15.979,PATRULHA,877.67
10,15.995,PATRULHA,879.70
10,16.012,PATRULHA,881.81
10,16.029,PATRULHA,883.97
10,16.045,PATRULHA,886.16
10,16.062,PATRULHA,888.28
10,16.079,PATRULHA,890.45
10,16.095,PATRULHA,892.63
10,16.113,PATRULHA,894.69
10,16.129,PATRULHA,896.81
10,16.145,PATRULHA,898.79
10,16.162,PATRULHA,900.85
10,16.179,PATRULHA,902.86
10,16.195,PATRULHA,904.97
10,16.212,PATRULHA,907.02
10,16.230,PATRULHA,909.03
10,16.245,PATRULHA,911.26
10,16.262,PATRULHA,913.18
10,16.279,PATRULHA,915.29
10,16.295,PATRULHA,917.33
10,16.312,PATRULHA,919.36
10,16.329,PATRULHA,921.30
10,16.345,PATRULHA,923.28
10,16.363,PATRULHA,923.50
10,16.378,PATRULHA,923.73
10,16.395,PATRULHA,923.93
10,16.412,PATRULHA,923.74
10,16.428,PATRULHA,923.56
10,16.449,PATRULHA,923.38
10,16.467,PATRULHA,923.16
10,16.481,PATRULHA,921.07
10,16.500,PATRULHA,919.44
10,16.516,PATRULHA,917.29
10,16.537,PATRULHA,915.36
10,16.548,PATRULHA,912.95
10,16.567,PATRULHA,911.67
10,16.581,PATRULHA,909.40
10,16.600,PATRULHA,907.71
10,16.615,PATRULHA,905.50
10,16.633,PATRULHA,903.79
10,16.646,PATRULHA,901.63
10,16.662,PATRULHA,900.11
10,16.679,PATRULHA,898.22
10,16.695,PATRULHA,896.23
10,16.712,PATRULHA,894.28
10,16.728,PATRULHA,892.34
10,16.745,PATRULHA,890.24
10,16.762,PATRULHA,888.06
10,16.779,PATRULHA,885.95
10,16.795,PATRULHA,883.75
10,16.812,PATRULHA,881.75
10,16.828,PATRULHA,879.59
10,16.845,PATRULHA,877.52
10,16.862,PATRULHA,875.38
10,16.879,PATRULHA,873.25
10,16.895,PATRULHA,871.15
10,16.913,PATRULHA,869.00
10,16.929,PATRULHA,866.77
10,16.945,PATRULHA,864.80
10,16.962,PATRULHA,862.67
10,16.980,PATRULHA,860.56
10,16.997,PATRULHA,858.31
10,17.012,PATRULHA,856.12
10,17.029,PATRULHA,854.17
10,17.047,PATRULHA,852.07
10,17.062,PATRULHA,849.78
10,17.078,PATRULHA,847.83
10,17.095,PATRULHA,845.76
10,17.113,PATRULHA,843.60
10,17.129,PATRULHA,841.21
10,17.145,PATRULHA,838.96
10,17.162,PATRULHA,836.64
10,17.180,PATRULHA,834.31
10,17.197,PATRULHA,831.84
10,17.212,PATRULHA,829.33
10,17.228,PATRULHA,827.43
10,17.245,PATRULHA,825.40
10,17.262,PATRULHA,823.31
10,17.278,PATRULHA,821.11
10,17.295,PATRULHA,819.05
10,17.312,PATRULHA,816.96
10,17.329,PATRULHA,814.82
10,17.345,PATRULHA,812.57
10,17.361,PATRULHA,810.56
10,17.378,PATRULHA,808.42
10,17.395,PATRULHA,806.27
10,17.412,PATRULHA,804.12
10,17.429,PATRULHA,801.97
10,17.446,PATRULHA,799.80
10,17.462,PATRULHA,797.55
10,17.479,PATRULHA,795.55
10,17.495,PATRULHA,793.38
10,17.512,PATRULHA,791.28
10,17.528,PATRULHA,789.14
10,17.545,PATRULHA,786.98
10,17.562,PATRULHA,784.85
10,17.579,PATRULHA,782.70
10,17.596,PATRULHA,780.56
10,17.613,PATRULHA,778.31
10,17.628,PATRULHA,776.10
10,17.645,PATRULHA,774.18
10,17.662,PATRULHA,772.01
10,17.679,PATRULHA,769.91
10,17.695,PATRULHA,767.70
10,17.712,PATRULHA,765.58
10,17.730,PATRULHA,763.43
10,17.745,PATRULHA,761.17
10,17.762,PATRULHA,759.20
10,17.779,PATRULHA,757.04
10,17.797,PATRULHA,754.88
10,17.812,PATRULHA,752.59
10,17.829,PATRULHA,750.65
10,17.846,PATRULHA,748.49
10,17.863,PATRULHA,746.29
10,17.879,PATRULHA,745.84
10,17.895,PATRULHA,745.45
10,17.912,PATRULHA,745.03
10,17.929,PATRULHA,744.61
10,17.945,PATRULHA,744.18
10,17.962,PATRULHA,743.76
10,17.978,PATRULHA,743.34
10,17.995,PATRULHA,742.91
10,18.013,PATRULHA,742.49
10,18.030,PATRULHA,742.03
10,18.045,PATRULHA,741.60
10,18.062,PATRULHA,741.23
10,18.078,PATRULHA,740.79
10,18.095,PATRULHA,740.38
10,18.112,PATRULHA,739.96
10,18.130,PATRULHA,739.53
10,18.145,PATRULHA,737.23
10,18.162,PATRULHA,735.27
10,18.179,PATRULHA,733.10
10,18.195,PATRULHA,730.95
10,18.212,PATRULHA,728.82
10,18.229,PATRULHA,726.65
10,18.245,PATRULHA,724.48
10,18.262,PATRULHA,722.38
10,18.279,PATRULHA,720.23
10,18.295,PATRULHA,717.99
10,18.312,PATRULHA,715.98
10,18.328,PATRULHA,713.82
10,18.345,PATRULHA,711.68
10,18.362,PATRULHA,709.55
10,18.379,PATRULHA,707.37
10,18.396,PATRULHA,705.19
10,18.412,PATRULHA,702.97
10,18.429,PATRULHA,700.92
10,18.448,PATRULHA,698.77
10,18.467,PATRULHA,696.28
10,18.481,PATRULHA,693.89
10,18.500,PATRULHA,692.04
10,18.515,PATRULHA,689.58
10,18.533,PATRULHA,687.69
10,18.550,PATRULHA,685.30
10,18.567,PATRULHA,683.20
10,18.582,PATRULHA,680.99
10,18.601,PATRULHA,679.11
10,18.615,PATRULHA,676.67
10,18.634,PATRULHA,674.87
10,18.645,PATRULHA,672.34
10,18.662,PATRULHA,670.96
10,18.680,PATRULHA,668.71
10,18.698,PATRULHA,666.43
10,18.712,PATRULHA,664.20
10,18.729,PATRULHA,662.34
10,18.747,PATRULHA,660.22
10,18.762,PATRULHA,659.24
10,18.779,PATRULHA,658.41
10,18.795,PATRULHA,657.50
10,18.813,PATRULHA,656.62
10,18.828,PATRULHA,655.66
10,18.845,PATRULHA,654.82
10,18.862,PATRULHA,653.93
10,18.878,PATRULHA,653.04
10,18.896,PATRULHA,652.15
10,18.912,PATRULHA,651.22
10,18.929,PATRULHA,650.37
10,18.946,PATRULHA,649.49
10,18.962,PATRULHA,648.56
10,18.979,PATRULHA,647.73
10,18.995,PATRULHA,646.86
10,19.012,PATRULHA,645.99
10,19.029,PATRULHA,645.13
10,19.045,PATRULHA,644.25
10,19.062,PATRULHA,643.40
10,19.079,PATRULHA,642.54
10,19.096,PATRULHA,641.67
10,19.114,PATRULHA,640.77
10,19.129,PATRULHA,639.87
10,19.145,PATRULHA,639.08
10,19.162,PATRULHA,638.27
10,19.178,PATRULHA,637.42
10,19.195,PATRULHA,636.58
10,19.213,PATRULHA,635.74
10,19.230,PATRULHA,634.85
10,19.245,PATRULHA,634.00
10,19.262,PATRULHA,633.22
10,19.279,PATRULHA,632.40
10,19.295,PATRULHA,631.54
10,19.312,PATRULHA,630.74
10,19.329,PATRULHA,629.91
10,19.345,PATRULHA,629.07
10,19.363,PATRULHA,628.26
10,19.379,PATRULHA,627.39
10,19.397,PATRULHA,626.64
10,19.412,PATRULHA,625.77
10,19.429,PATRULHA,625.02
10,19.447,PATRULHA,625.38
10,19.463,PATRULHA,625.73
10,19.478,PATRULHA,626.39
10,19.496,PATRULHA,627.03
10,19.513,PATRULHA,627.78
10,19.530,PATRULHA,628.46
10,19.545,PATRULHA,629.18
10,19.562,PATRULHA,629.81
10,19.579,PATRULHA,630.50
10,19.595,PATRULHA,631.20
10,19.612,PATRULHA,631.88
10,19.629,PATRULHA,632.60
10,19.646,PATRULHA,633.29
10,19.662,PATRULHA,634.02
10,19.678,PATRULHA,634.69
10,19.695,PATRULHA,635.38
10,19.712,PATRULHA,636.10
10,19.728,PATRULHA,636.81
10,19.746,PATRULHA,637.50
10,19.762,PATRULHA,638.26
10,19.779,PATRULHA,638.92
10,19.795,PATRULHA,639.68
10,19.812,PATRULHA,640.36
10,19.828,PATRULHA,641.08
10,19.845,PATRULHA,641.78
10,19.862,PATRULHA,642.51
10,19.879,PATRULHA,643.71
10,19.895,PATRULHA,644.95
10,19.913,PATRULHA,646.17
10,19.929,PATRULHA,647.48
10,19.945,PATRULHA,648.64
10,19.962,PATRULHA,649.86
10,19.979,PATRULHA,651.08
10,19.995,PATRULHA,652.36
10,20.012,PATRULHA,653.54
10,20.029,PATRULHA,654.80
10,20.046,PATRULHA,656.02
10,20.063,PATRULHA,657.30
10,20.079,PATRULHA,658.54
10,20.096,PATRULHA,659.74
10,20.113,PATRULHA,660.98
10,20.129,PATRULHA,662.29
10,20.146,PATRULHA,663.47
10,20.162,PATRULHA,664.72
10,20.179,PATRULHA,665.91
10,20.196,PATRULHA,667.17
10,20.212,PATRULHA,668.49
10,20.228,PATRULHA,669.62
10,20.245,PATRULHA,670.87
10,20.262,PATRULHA,672.12
10,20.279,PATRULHA,673.35
10,20.296,PATRULHA,674.63
10,20.312,PATRULHA,675.88
10,20.330,PATRULHA,677.12
10,20.345,PATRULHA,678.43
10,20.362,PATRULHA,680.01
10,20.380,PATRULHA,681.64
10,20.395,PATRULHA,683.45
10,20.413,PATRULHA,685.01
10,20.430,PATRULHA,686.79
10,20.449,PATRULHA,688.49
10,20.466,PATRULHA,690.45
10,20.484,PATRULHA,692.13
10,20.500,PATRULHA,693.96
10,20.515,PATRULHA,695.52
10,20.538,PATRULHA,696.97
10,20.548,PATRULHA,699.19
10,20.567,PATRULHA,700.15
10,20.581,PATRULHA,702.06
10,20.601,PATRULHA,703.41
10,20.617,PATRULHA,705.37
10,20.631,PATRULHA,706.90
10,20.645,PATRULHA,708.35
10,20.662,PATRULHA,709.74
10,20.679,PATRULHA,711.35
10,20.697,PATRULHA,713.09
10,20.712,PATRULHA,714.75
10,20.730,PATRULHA,716.10
10,20.745,PATRULHA,717.73
10,20.763,PATRULHA,719.15
10,20.778,PATRULHA,720.39
10,20.795,PATRULHA,721.46
10,20.812,PATRULHA,722.62
10,20.828,PATRULHA,723.25
10,20.845,PATRULHA,723.86
10,20.862,PATRULHA,723.45
10,20.880,PATRULHA,723.02
10,20.895,PATRULHA,722.58
10,20.912,PATRULHA,722.20
10,20.929,PATRULHA,721.70
10,20.945,PATRULHA,721.23
10,20.962,PATRULHA,720.76
10,20.978,PATRULHA,720.29
10,20.995,PATRULHA,719.82
10,21.012,PATRULHA,719.34
10,21.030,PATRULHA,718.88
10,21.046,PATRULHA,718.36
10,21.062,PATRULHA,716.61
10,21.078,PATRULHA,714.80
10,21.095,PATRULHA,712.99
10,21.112,PATRULHA,711.08
10,21.128,PATRULHA,709.20
10,21.145,PATRULHA,707.25
10,21.163,PATRULHA,705.27
10,21.178,PATRULHA,703.15
10,21.195,PATRULHA,701.28
10,21.212,PATRULHA,699.29
10,21.229,PATRULHA,697.23
10,21.245,PATRULHA,695.24
10,21.262,PATRULHA,693.33
10,21.278,PATRULHA,691.32
10,21.296,PATRULHA,689.38
10,21.311,PATRULHA,687.27
10,21.328,PATRULHA,685.46
10,21.345,PATRULHA,683.48
10,21.362,PATRULHA,681.49
10,21.378,PATRULHA,679.48
10,21.395,PATRULHA,678.91
10,21.411,PATRULHA,678.35
10,21.430,PATRULHA,677.81
10,21.445,PATRULHA,677.20
10,21.462,PATRULHA,676.70
10,21.478,PATRULHA,676.15
10,21.495,PATRULHA,675.61
10,21.512,PATRULHA,675.07
10,21.528,PATRULHA,674.53
10,21.545,PATRULHA,673.98
10,21.563,PATRULHA,673.45
10,21.578,PATRULHA,672.90
10,21.595,PATRULHA,672.40
10,21.611,PATRULHA,671.87
10,21.628,PATRULHA,671.36
10,21.645,PATRULHA,670.83
10,21.662,PATRULHA,670.31
10,21.679,PATRULHA,669.80
10,21.697,PATRULHA,669.26
10,21.713,PATRULHA,668.72
10,21.729,PATRULHA,666.90
10,21.745,PATRULHA,665.05
10,21.762,PATRULHA,663.15
10,21.778,PATRULHA,661.18
10,21.795,PATRULHA,659.26
10,21.812,PATRULHA,657.31
10,21.829,PATRULHA,655.34
10,21.845,PATRULHA,653.23
10,21.862,PATRULHA,651.39
10,21.878,PATRULHA,649.45
10,21.895,PATRULHA,647.55
10,21.912,PATRULHA,645.56
10,21.929,PATRULHA,643.61
10,21.946,PATRULHA,641.65
10,21.962,PATRULHA,639.64
10,21.978,PATRULHA,637.75
10,21.995,PATRULHA,635.88
10,22.012,PATRULHA,633.93
10,22.028,PATRULHA,631.97
10,22.045,PATRULHA,630.02
10,22.062,PATRULHA,628.10
10,22.078,PATRULHA,626.18
10,22.096,PATRULHA,624.28
10,22.113,PATRULHA,622.21
10,22.129,PATRULHA,620.18
10,22.145,PATRULHA,618.41
10,22.162,PATRULHA,616.51
10,22.178,PATRULHA,614.60
10,22.195,PATRULHA,612.67
10,22.212,PATRULHA,610.74
10,22.229,PATRULHA,608.84
10,22.245,PATRULHA,606.82
10,22.261,PATRULHA,605.01
10,22.278,PATRULHA,603.10
10,22.295,PATRULHA,601.16
10,22.312,PATRULHA,599.27
10,22.328,PATRULHA,597.35
10,22.345,PATRULHA,595.43
10,22.362,PATRULHA,593.55
10,22.379,PATRULHA,591.62
10,22.395,PATRULHA,589.59
10,22.412,PATRULHA,587.82
10,22.428,PATRULHA,585.91
10,22.448,PATRULHA,584.00
10,22.464,PATRULHA,581.81
10,22.481,PATRULHA,579.95
10,22.497,PATRULHA,578.05
10,22.516,PATRULHA,576.15
10,22.534,PATRULHA,574.00
10,22.548,PATRULHA,571.95
10,22.564,PATRULHA,570.45
10,22.581,PATRULHA,568.57
10,22.598,PATRULHA,566.71
10,22.614,PATRULHA,564.79
10,22.631,PATRULHA,562.90
10,22.649,PATRULHA,561.04
10,22.667,PATRULHA,558.98
10,22.681,PATRULHA,557.02
10,22.697,PATRULHA,555.42
10,22.714,PATRULHA,553.58
10,22.731,PATRULHA,551.70
10,22.747,PATRULHA,549.85
10,22.766,PATRULHA,547.99
10,22.783,PATRULHA,545.87
10,22.797,PATRULHA,544.01
10,22.814,PATRULHA,542.40
10,22.833,PATRULHA,540.55
10,22.845,PATRULHA,538.48
10,22.862,PATRULHA,537.13
10,22.878,PATRULHA,535.23
10,22.895,PATRULHA,533.43
10,22.912,PATRULHA,531.62
10,22.929,PATRULHA,529.76
10,22.947,PATRULHA,527.82
10,22.961,PATRULHA,525.88
10,22.978,PATRULHA,524.26
10,22.995,PATRULHA,522.40
10,23.013,PATRULHA,520.57
10,23.029,PATRULHA,520.23
10,23.045,PATRULHA,519.91
10,23.063,PATRULHA,519.60
10,23.078,PATRULHA,519.26
10,23.095,PATRULHA,518.97
10,23.112,PATRULHA,518.66
10,23.129,PATRULHA,518.36
10,23.145,PATRULHA,518.05
10,23.162,PATRULHA,517.76
10,23.178,PATRULHA,517.48
10,23.196,PATRULHA,517.19
10,23.211,PATRULHA,516.90
10,23.228,PATRULHA,516.64
10,23.245,PATRULHA,516.36
10,23.262,PATRULHA,516.09
10,23.278,PATRULHA,515.82
10,23.295,PATRULHA,515.57
10,23.312,PATRULHA,515.31
10,23.329,PATRULHA,515.06
10,23.345,PATRULHA,514.80
10,23.362,PATRULHA,514.57
10,23.379,PATRULHA,514.34
10,23.395,PATRULHA,514.10
10,23.411,PATRULHA,513.88
10,23.429,PATRULHA,513.65
10,23.445,PATRULHA,511.87
10,23.463,PATRULHA,510.16
10,23.478,PATRULHA,508.35
10,23.495,PATRULHA,506.73
10,23.512,PATRULHA,505.00
10,23.528,PATRULHA,503.28
10,23.545,PATRULHA,501.56
10,23.562,PATRULHA,499.81
10,23.578,PATRULHA,498.13
10,23.596,PATRULHA,496.46
10,23.613,PATRULHA,494.65
10,23.629,PATRULHA,492.86
10,23.645,PATRULHA,491.32
10,23.662,PATRULHA,489.65
10,23.678,PATRULHA,487.95
10,23.695,PATRULHA,486.28
10,23.712,PATRULHA,484.59
10,23.729,PATRULHA,482.94
10,23.745,PATRULHA,481.18
10,23.762,PATRULHA,479.59
10,23.778,PATRULHA,477.90
10,23.795,PATRULHA,476.28
10,23.812,PATRULHA,474.60
10,23.828,PATRULHA,472.97
10,23.845,PATRULHA,471.33
10,23.863,PATRULHA,469.67
10,23.878,PATRULHA,467.94
10,23.895,PATRULHA,466.41
10,23.912,PATRULHA,464.78
10,23.928,PATRULHA,463.12
10,23.947,PATRULHA,461.54
10,23.961,PATRULHA,459.70
10,23.978,PATRULHA,458.33
10,23.996,PATRULHA,456.71
10,24.012,PATRULHA,455.03
10,24.028,PATRULHA,453.51
10,24.045,PATRULHA,451.91
10,24.062,PATRULHA,450.33
10,24.078,PATRULHA,448.69
10,24.095,PATRULHA,447.18
10,24.114,PATRULHA,445.61
10,24.129,PATRULHA,443.81
10,24.145,PATRULHA,442.36
10,24.162,PATRULHA,440.91
10,24.178,PATRULHA,439.35
10,24.195,PATRULHA,437.81
10,24.211,PATRULHA,436.26
10,24.228,PATRULHA,434.75
10,24.245,PATRULHA,433.19
10,24.263,PATRULHA,432.00
10,24.280,PATRULHA,430.70
10,24.295,PATRULHA,429.52
10,24.312,PATRULHA,428.47
10,24.329,PATRULHA,427.25
10,24.345,PATRULHA,426.08
10,24.362,PATRULHA,424.93
10,24.378,PATRULHA,423.77
10,24.395,PATRULHA,422.59
10,24.413,PATRULHA,421.45
10,24.428,PATRULHA,420.21
10,24.445,PATRULHA,419.13
10,24.462,PATRULHA,417.98
10,24.478,PATRULHA,416.83
10,24.495,PATRULHA,415.68
10,24.512,PATRULHA,414.55
10,24.528,PATRULHA,413.40
10,24.546,PATRULHA,412.26
10,24.562,PATRULHA,411.06
10,24.578,PATRULHA,410.00
10,24.595,PATRULHA,408.89
10,24.611,PATRULHA,407.76
10,24.628,PATRULHA,406.68
10,24.648,PATRULHA,405.56
10,24.665,PATRULHA,403.84
10,24.683,PATRULHA,402.34
10,24.701,PATRULHA,400.82
10,24.714,PATRULHA,399.26
10,24.731,PATRULHA,398.15
10,24.748,PATRULHA,396.74
10,24.764,PATRULHA,395.32
10,24.781,PATRULHA,393.97
10,24.797,PATRULHA,392.60
10,24.816,PATRULHA,391.25
10,24.831,PATRULHA,389.73
10,24.845,PATRULHA,388.49
10,24.862,PATRULHA,387.41
10,24.878,PATRULHA,386.07
10,24.895,PATRULHA,384.75
10,24.912,PATRULHA,383.47
10,24.928,PATRULHA,382.17
10,24.946,PATRULHA,380.89
10,24.962,PATRULHA,379.54
10,24.978,PATRULHA,378.36
10,24.995,PATRULHA,377.15
10,25.011,PATRULHA,375.93
10,25.028,PATRULHA,374.71
10,25.045,PATRULHA,373.48
10,25.062,PATRULHA,372.30
10,25.079,PATRULHA,371.08
10,25.095,PATRULHA,369.84
10,25.112,PATRULHA,368.73
10,25.129,PATRULHA,367.55
10,25.145,PATRULHA,366.38
10,25.162,PATRULHA,365.24
10,25.178,PATRULHA,364.10
10,25.196,PATRULHA,362.96
10,25.212,PATRULHA,362.11
10,25.229,PATRULHA,359.41
10,25.245,PATRULHA,356.48
10,25.262,PATRULHA,353.80
10,25.278,PATRULHA,350.89
10,25.295,PATRULHA,348.14
10,25.312,PATRULHA,345.29
10,25.328,PATRULHA,342.56
10,25.345,PATRULHA,341.73
10,25.362,PATRULHA,340.88
10,25.378,PATRULHA,340.03
10,25.395,PATRULHA,339.24
10,25.411,PATRULHA,338.40
10,25.428,PATRULHA,337.59
10,25.445,PATRULHA,336.75
10,25.461,PATRULHA,335.92
10,25.478,PATRULHA,335.09
10,25.497,PATRULHA,334.25
10,25.512,PATRULHA,331.50
10,25.529,PATRULHA,330.58
10,25.545,PATRULHA,329.53
10,25.562,PATRULHA,328.50
10,25.578,PATRULHA,327.48
10,25.595,PATRULHA,326.48
10,25.612,PATRULHA,325.46
10,25.629,PATRULHA,324.43
10,25.645,PATRULHA,323.38
10,25.662,PATRULHA,321.12
10,25.678,PATRULHA,318.69
10,25.695,PATRULHA,316.29
10,25.712,PATRULHA,313.95
10,25.728,PATRULHA,311.54
10,25.746,PATRULHA,309.15
10,25.762,PATRULHA,306.13
10,25.779,PATRULHA,303.53
10,25.795,PATRULHA,300.57
10,25.812,PATRULHA,297.86
10,25.828,PATRULHA,295.09
10,25.845,PATRULHA,292.24
10,25.862,PATRULHA,289.43
10,25.879,PATRULHA,286.63
10,25.895,PATRULHA,283.72
10,25.913,PATRULHA,280.96
10,25.928,PATRULHA,277.97
10,25.945,PATRULHA,275.35
10,25.962,PATRULHA,272.49
10,25.978,PATRULHA,269.68
10,25.995,PATRULHA,266.88
10,26.012,PATRULHA,264.05
10,26.028,PATRULHA,261.23
10,26.046,PATRULHA,258.42
10,26.062,PATRULHA,255.43
10,26.078,PATRULHA,252.76
10,26.095,PATRULHA,249.99
10,26.112,PATRULHA,247.15
10,26.129,PATRULHA,244.33
10,26.145,PATRULHA,241.49
10,26.162,PATRULHA,238.71
10,26.179,PATRULHA,235.92
10,26.196,PATRULHA,232.97
10,26.212,PATRULHA,230.11
10,26.229,PATRULHA,227.42
10,26.245,PATRULHA,224.59
10,26.262,PATRULHA,221.86
10,26.279,PATRULHA,218.98
10,26.295,PATRULHA,216.18
10,26.312,PATRULHA,213.39
10,26.329,PATRULHA,210.60
10,26.345,PATRULHA,207.63
10,26.362,PATRULHA,204.98
10,26.379,PATRULHA,202.20
10,26.395,PATRULHA,199.32
10,26.412,PATRULHA,196.58
10,26.429,PATRULHA,193.78
10,26.445,PATRULHA,192.93
10,26.463,PATRULHA,192.13
10,26.478,PATRULHA,191.24
10,26.495,PATRULHA,190.50
10,26.512,PATRULHA,189.65
10,26.528,PATRULHA,188.83
10,26.545,PATRULHA,188.02
10,26.562,PATRULHA,187.17
10,26.578,PATRULHA,186.33
10,26.596,PATRULHA,185.54
10,26.613,PATRULHA,184.66
10,26.628,PATRULHA,183.81
10,26.649,PATRULHA,183.08
10,26.666,PATRULHA,179.50
10,26.681,PATRULHA,176.64
10,26.698,PATRULHA,174.26
10,26.714,PATRULHA,171.42
10,26.732,PATRULHA,168.62
10,26.749,PATRULHA,166.58
10,26.767,PATRULHA,164.51
10,26.781,PATRULHA,162.52
10,26.798,PATRULHA,160.89
10,26.815,PATRULHA,159.01
10,26.833,PATRULHA,157.12
10,26.845,PATRULHA,155.10
10,26.862,PATRULHA,153.82
10,26.879,PATRULHA,151.99
10,26.895,PATRULHA,150.12
10,26.911,PATRULHA,148.47
10,26.928,PATRULHA,146.81
10,26.945,PATRULHA,145.09
10,26.962,PATRULHA,143.42
10,26.979,PATRULHA,140.65
10,26.995,PATRULHA,137.92
10,27.012,PATRULHA,135.33
10,27.030,PATRULHA,132.68
10,27.045,PATRULHA,129.68
10,27.062,PATRULHA,127.32
10,27.079,PATRULHA,124.62
10,27.096,PATRULHA,121.93
10,27.112,PATRULHA,121.11
10,27.128,PATRULHA,120.33
10,27.145,PATRULHA,119.53
10,27.163,PATRULHA,118.72
10,27.178,PATRULHA,117.88
10,27.195,PATRULHA,117.13
